1.5485197,0.62652606,0.8806881,0.7944769,0.65515864,0.8609717,0.6593799
0.6179829,0.46909624,0.5294444,0.550098,0.4976718,0.54336953,0.5606457
0.4880424,0.40807053,0.41914353,0.42738312,0.40297675,0.41109326,0.39159504
0.41670987,0.37931085,0.36363322,0.3543051,0.34608033,0.39249077,0.3753644
0.36214283,0.34455138,0.3300609,0.3690073,0.31894603,0.35741174,0.37943578
0.33446425,0.31468868,0.30333567,0.39864665,0.30843797,0.3260649,0.33083555
0.29416195,0.29454526,0.2833984,0.2457076,0.2896654,0.2674896,0.27050185
0.27521962,0.2181364,0.24367152,0.2773476,0.23300444,0.24056454,0.2282238
0.24185552,0.2032755,0.23211844,0.22029804,0.22422725,0.22721666,0.21382102
0.22990406,0.18144491,0.18960164,0.20174366,0.20616066,0.18609035,0.21487266
0.21599615,0.16702779,0.18170878,0.20275217,0.21430744,0.16072345,0.21222213
0.20271866,0.16245738,0.21062398,0.18055256,0.1839174,0.1534613,0.16836518
0.21549007,0.140493,0.14858773,0.15989234,0.15818346,0.1306329,0.17253967
0.17258641,0.110175446,0.121355355,0.142055,0.14612563,0.10013435,0.13714059
0.14986278,0.083394416,0.10597485,0.120700024,0.110003844,0.08140812,0.10045056
0.13996266,0.0726707,0.084149726,0.08864137,0.08445515,0.06853946,0.07346716
0.115046725,0.0599728,0.071353294,0.06491545,0.07340971,0.06584082,0.06725189
0.10018815,0.05973472,0.063788146,0.061288606,0.06371558,0.06294731,0.07057859
0.09250909,0.052374203,0.061633307,0.04917464,0.06138065,0.06130318,0.05932124
0.06906938,0.05371575,0.059503496,0.046815284,0.04909169,0.055320423,0.053069983
0.056625646,0.04987522,0.05235649,0.046784326,0.04910976,0.05090707,0.05177954
0.052822355,0.04723077,0.050860286,0.044606753,0.04824952,0.04590252,0.044994768
0.052536115,0.044247635,0.04653654,0.041926116,0.046198457,0.045772363,0.04529788
0.0486268,0.03873572,0.049802773,0.039883256,0.044964124,0.03948344,0.043387454
0.042909734,0.037945718,0.03834825,0.038253453,0.038158763,0.040577684,0.041976195
0.041842796,0.034334127,0.039040547,0.03554874,0.04172743,0.03976691,0.038335297
0.036040097,0.036796324,0.04287028,0.0359384,0.035358205,0.034783166,0.037709035
0.04024504,0.034507554,0.039435726,0.038871907,0.033552453,0.035926912,0.041578416
0.03416268,0.034141235,0.041843716,0.037249006,0.035300836,0.03373306,0.03522257
0.036568686,0.030114407,0.037407223,0.03067999,0.035683736,0.03283304,0.037784096
0.036363617,0.032299306,0.03193764,0.031782143,0.03308323,0.035549127,0.03500165
