6.8120766,7.3941402,8.45038,7.5878534,8.095438,7.876208,5.93885
3.0034845,3.4480577,3.3267205,3.823951,4.0030026,3.3865237,3.5999541
1.4156572,1.2251196,1.3328125,1.4616971,1.3843539,1.4073272,1.464875
1.1108179,1.114033,1.1201997,1.1979785,1.0550874,1.1481941,1.1486727
0.891155,0.8796971,0.9969946,0.96367836,0.94899213,0.88996214,1.0072699
0.8558758,0.81255376,0.863667,0.8835844,0.9164504,1.1675583,0.9614668
0.7751924,0.95170856,0.8735652,0.76728654,0.7686279,0.8101623,0.8106376
0.7629849,0.7880441,0.76862764,0.7906325,0.65917397,0.7400822,0.69742113
0.757497,0.74351144,0.71506727,0.80433303,0.714177,0.79388386,0.72960365
0.8194163,0.7755426,0.7101527,0.69060415,0.65602356,0.7026179,0.7485076
0.7065771,0.71649456,0.59210515,0.77287924,0.66053987,0.81901395,0.6527815
0.715738,0.6796603,0.610229,0.60855395,0.67519724,0.650413,0.59059334
0.6286956,0.6364554,0.5743304,0.7426326,0.5953599,0.6204889,0.534508
0.65081054,0.6548035,0.5565021,0.67265344,0.6014298,0.7007288,0.6288917
0.677032,0.6169363,0.5305994,0.66291577,0.6194936,0.64900786,0.6070349
0.5746897,0.6525744,0.61992854,0.68532324,0.6177825,0.5414252,0.6400603
0.64425397,0.6357726,0.55741924,0.64135003,0.5447885,0.61487985,0.47005844
0.5124736,0.5733077,0.49041563,0.5448574,0.55666536,0.5648024,0.6501137
0.47930545,0.6013466,0.44751635,0.55578935,0.6009211,0.59741235,0.48789406
0.61451775,0.631631,0.45346105,0.57376486,0.5902864,0.55174994,0.57207984
0.5142542,0.61559016,0.5136137,0.5559392,0.50805986,0.57183707,0.54160315
0.63172835,0.6506511,0.44767672,0.6061467,0.4929651,0.5500356,0.51662534
0.5434066,0.56216156,0.40844062,0.6302513,0.5252676,0.48211914,0.5369091
0.51256144,0.58156127,0.45391616,0.6213814,0.5278877,0.4411351,0.5419923
0.5053576,0.52569956,0.45858765,0.60824656,0.59037626,0.48059905,0.49598387
0.47780687,0.5904931,0.4382336,0.53432393,0.5795016,0.5111017,0.44009268
0.5361103,0.52500975,0.37588048,0.62640905,0.5687971,0.47953093,0.47592792
0.48950875,0.48081315,0.42611223,0.50330853,0.52531147,0.47953898,0.49453282
0.52373636,0.5928423,0.38998365,0.503702,0.54672015,0.5260198,0.5046895
0.5168971,0.4893127,0.4261487,0.49924242,0.47061527,0.5208667,0.4547128
0.48475057,0.5310835,0.44982937,0.5226586,0.46364945,0.423854,0.52239364
0.5762037,0.49026716,0.4331813,0.60814846,0.62086046,0.50139296,0.4688934
0.4950805,0.5299875,0.4411493,0.5735384,0.5084243,0.52410734,0.40784696
0.63291585,0.5461767,0.4788394,0.497918,0.53231716,0.4801494,0.48562813
0.49165094,0.5567713,0.4460222,0.49211144,0.50521564,0.45473397,0.4457631
0.47872907,0.50575876,0.40853918,0.4477102,0.4977225,0.4699321,0.5304252
0.5105471,0.6001171,0.4630313,0.5857148,0.46841377,0.57171744,0.5178664
0.5703645,0.52014047,0.4287661,0.5002973,0.5406544,0.54970384,0.4546159
0.4624905,0.5503653,0.3854496,0.4852592,0.5481652,0.44950008,0.4292055
0.5244591,0.5445016,0.41591537,0.49805993,0.46525353,0.3908201,0.5102991
0.5208347,0.42385888,0.36547574,0.50313,0.45818597,0.48942035,0.499812
0.46158835,0.49852386,0.39851922,0.5382668,0.45347708,0.42686796,0.40516025
0.46767864,0.48656926,0.42627856,0.4631062,0.33006465,0.45676884,0.4241887
0.48515916,0.57162625,0.41695023,0.47267973,0.43277317,0.43312818,0.40399116
0.48324397,0.46469444,0.34298283,0.5388284,0.39977622,0.6061429,0.5323645
0.50343937,0.5839689,0.40503436,0.45099926,0.43170834,0.43722743,0.4392733
0.5209048,0.45195723,0.37620294,0.46525466,0.40879476,0.40378845,0.47757518
0.5166172,0.43859872,0.36865819,0.39268148,0.37484774,0.46121317,0.47760683
0.4888663,0.45562178,0.39569917,0.41608232,0.437064,0.4032582,0.43188745
0.44780686,0.4525894,0.4853239,0.44975647,0.36958164,0.41471758,0.54504395
0.397646,0.48852444,0.34321022,0.41489017,0.4710415,0.45529625,0.39034468
0.528371,0.46478295,0.39923382,0.5646516,0.35704023,0.40196568,0.46135938
0.4397855,0.4922357,0.36823946,0.45667297,0.4117116,0.49302414,0.5066916
0.4485491,0.4355937,0.33567157,0.4744965,0.40337944,0.47183037,0.40143526
0.4239849,0.49781114,0.39789143,0.4533165,0.4339732,0.52353173,0.48635128
0.38149112,0.43469644,0.3502311,0.4182397,0.4026964,0.3936931,0.4253477
0.5029445,0.43728396,0.43431345,0.4785518,0.3269018,0.44798303,0.41699472
0.43164015,0.39338747,0.37241116,0.41049162,0.43198502,0.41114476,0.40001547
0.4007642,0.46870607,0.3684845,0.43968844,0.36023718,0.48148775,0.39040416
0.37578812,0.4356034,0.37905213,0.40744883,0.37697935,0.46459037,0.44290006
0.40436396,0.3559109,0.31883478,0.40126145,0.36959928,0.39890504,0.40621746
0.4399441,0.34194154,0.37142015,0.4360346,0.37423146,0.34571135,0.3367668
0.461653,0.3625722,0.35221428,0.41436797,0.4400748,0.4519655,0.3689443
0.40485215,0.53376055,0.37059325,0.41581756,0.43540025,0.36305082,0.37844497
0.38198245,0.45125407,0.35963047,0.40616256,0.41913214,0.46383065,0.35654533
