8.130844,7.93408,8.470496,7.716083,7.69987,9.330934,7.7376466
1.8043171,1.8703907,2.0042973,1.6731616,1.7331028,1.6600882,1.9195173
1.5459166,1.5107886,1.5161601,1.3778828,1.414572,1.5734746,1.5056444
1.4555757,1.2220621,1.43532,1.1943977,1.3580725,1.1697929,1.3884361
1.3973408,1.2892368,1.2909745,1.2237027,1.328437,1.2338997,1.3703167
1.3402367,1.1643132,1.10294,1.2154788,1.3083934,1.092553,1.1490183
1.0244632,1.1166899,1.0765979,1.0999211,1.1675812,1.0597665,1.1224873
1.0124068,1.0029954,1.0341524,1.1492177,1.0309777,1.0239191,1.0576497
1.0326676,1.0064533,1.0303029,0.982085,1.1884223,0.91343874,0.96210146
0.92789274,0.9556071,1.0231289,1.0035753,0.941735,0.87594867,1.0025344
0.98860276,0.9223906,0.9345119,0.96475416,0.8724936,0.8486204,0.8039154
0.92881596,0.88723254,0.8943275,0.849766,0.91517055,0.87545204,0.78055495
0.8227884,0.80734336,0.8195985,0.9165643,0.8598308,0.8322988,0.8021505
0.8438319,0.8161656,0.8240034,0.8027349,0.797726,0.7019163,0.75810415
0.8028267,0.7295126,0.78731775,0.90546316,0.7570568,0.7606246,0.7199868
0.6911465,0.7890189,0.740515,0.8098687,0.7720557,0.651093,0.65527934
0.7343541,0.7724205,0.67309684,0.8554119,0.7660536,0.6266486,0.707519
0.7563937,0.7061028,0.74098927,0.7986387,0.73483485,0.5810338,0.6654635
0.6886317,0.7361835,0.78993374,0.683385,0.6756834,0.6025701,0.693885
0.6660407,0.760468,0.6984446,0.7380423,0.67026585,0.6747221,0.70102596
0.6816071,0.84555006,0.6937419,0.75969905,0.7443334,0.59660506,0.6246254
0.7035464,0.6706748,0.69026256,0.7240223,0.7511013,0.61916786,0.6328476
0.63818544,0.60392964,0.67528516,0.70557004,0.6441036,0.569928,0.6209274
0.6507404,0.6176853,0.6913048,0.74215853,0.7789997,0.6480089,0.70774806
0.68131155,0.8107955,0.7307949,0.6574425,0.717685,0.6799926,0.6082837
0.64116246,0.720452,0.64688927,0.70565575,0.71786445,0.6936441,0.68823814
0.63182396,0.71287376,0.63888717,0.6958972,0.7714789,0.5527543,0.67650723
0.6685076,0.70937145,0.662061,0.784312,0.7176482,0.61643714,0.6819188
0.6294091,0.65648144,0.66713244,0.76552397,0.7605111,0.545585,0.6331595
0.68366563,0.62316555,0.72531784,0.68740493,0.6641079,0.68544555,0.6447157
0.67023,0.69540226,0.6572535,0.72706455,0.7782118,0.58735335,0.6923043
0.6143947,0.64686036,0.7129613,0.72984034,0.76187354,0.6665471,0.6499906
0.5650218,0.6987618,0.6530299,0.68929857,0.5999721,0.59497446,0.6703502
0.6016373,0.7583574,0.71036816,0.7232202,0.78766775,0.6525162,0.66942483
0.6438914,0.66436106,0.676207,0.5761473,0.7442245,0.5948744,0.7398827
0.70293707,0.662683,0.6379366,0.63267225,0.7259426,0.5413135,0.752638
0.66887426,0.77379173,0.67101,0.8249174,0.74456275,0.63571006,0.63475144
0.59863394,0.6607754,0.65645117,0.8389994,0.7445087,0.5985725,0.6135303
0.63624245,0.655426,0.569985,0.8283654,0.7029743,0.6091286,0.69833374
0.6272356,0.72981495,0.66530776,0.6934439,0.60076416,0.69282955,0.74528587
0.5634511,0.6423822,0.6054124,0.7209059,0.70857644,0.693614,0.66479295
0.68291897,0.71388686,0.6984718,0.62216276,0.6895136,0.57678205,0.6572303
0.69953865,0.76449853,0.65322787,0.6252733,0.7162672,0.5858931,0.6810836
0.69139785,0.71700144,0.61950344,0.63135153,0.6569299,0.6745964,0.71388316
0.72992593,0.71376806,0.5949214,0.6572833,0.70198095,0.63624376,0.6727195
