3.7114532,4.1519556,4.1400023,4.4308853,3.9551806,4.260336,3.8186362
2.947074,3.2488537,3.3459344,3.3958411,3.15055,3.245111,2.8641005
2.3458033,2.5361724,2.4552226,2.5211267,2.3310614,2.6298494,1.9463539
1.8271443,2.1118965,2.0984707,1.9540176,1.8767283,1.9367104,1.8368683
1.4634374,1.670301,1.8400573,1.5379554,1.4406879,1.7813406,1.3352511
1.2869478,1.3034127,1.4821565,1.6230571,1.1931095,1.3725641,1.3669634
1.1757452,0.9901425,1.2548262,0.9880836,0.9458555,1.1875554,0.92121905
0.8715128,0.876717,0.9678957,0.8962008,0.8343393,0.84181553,0.79674554
0.69486904,0.6995804,0.9511888,0.695907,0.63527894,0.7848704,0.5768057
0.720433,0.5571115,0.7870897,0.62932444,0.5832076,0.7079675,0.5298233
0.53088415,0.5444944,0.63612604,0.56351626,0.5209377,0.5327278,0.4765685
0.4548705,0.4343417,0.5583348,0.5385828,0.48306626,0.5237539,0.44724253
0.40549982,0.3905276,0.48094213,0.42426613,0.44920576,0.45497432,0.41269118
0.40560108,0.42494124,0.50364834,0.3734578,0.47394317,0.38362813,0.35246983
0.3867284,0.34165734,0.4539861,0.3428341,0.42190415,0.43585956,0.40475646
0.38111746,0.3670423,0.41671932,0.36432356,0.37765533,0.36580858,0.34215325
0.35731798,0.344682,0.37895963,0.3168472,0.36262807,0.41015148,0.35812348
0.30970466,0.3370952,0.3318751,0.288907,0.33880275,0.35511535,0.31941104
0.38278303,0.31263548,0.35000888,0.3007357,0.3714226,0.271157,0.31127292
0.36857384,0.3080995,0.3853911,0.30133766,0.33907354,0.31772327,0.31306952
0.2949196,0.3210539,0.3378607,0.27648777,0.33568305,0.28921664,0.33983463
0.29026085,0.31048584,0.30718,0.2987306,0.33740765,0.29986763,0.32112205
0.28847477,0.2885344,0.35448337,0.34310532,0.32166368,0.28258604,0.3442014
0.29015267,0.31794798,0.28949758,0.2972694,0.31626883,0.2827387,0.32034475
0.27801138,0.33077657,0.25579172,0.30293143,0.28810328,0.2382301,0.30897164
0.29894194,0.27173483,0.33023745,0.29727358,0.33639807,0.28716907,0.2670599
0.3373679,0.2949555,0.3141402,0.28761995,0.27077138,0.26449168,0.25834367
0.32026643,0.28727278,0.31087404,0.32548362,0.29156744,0.30444452,0.31394517
0.2890002,0.25550306,0.27415863,0.26887992,0.28489876,0.26804355,0.2739376
0.31356072,0.2662655,0.2774802,0.28094628,0.26494062,0.24592441,0.2853342
0.27520353,0.25099394,0.26711315,0.29231974,0.3285844,0.27139264,0.29308254
0.27789962,0.2558607,0.27747265,0.29707378,0.2760247,0.24142677,0.2840934
0.24415478,0.25016338,0.26910475,0.2820321,0.28109235,0.2857497,0.2760173
0.28205055,0.23632118,0.24795318,0.27498072,0.29594356,0.26132393,0.23652273
0.22820912,0.23761255,0.24653953,0.2552649,0.23193316,0.24474037,0.22899821
0.25830805,0.2357388,0.29061633,0.26883593,0.28972095,0.27324706,0.25741094
0.25186947,0.2218819,0.31423566,0.27694517,0.27079523,0.2906737,0.29208565
0.291459,0.24935442,0.25348535,0.25178498,0.24590078,0.24746141,0.28425306
0.27405864,0.24905747,0.24401112,0.28993434,0.27219248,0.25404787,0.24032646
0.26250678,0.2506448,0.25894868,0.23250666,0.2717287,0.25819188,0.28502095
0.25195858,0.23573345,0.3070715,0.2583077,0.23281695,0.22288448,0.25207213
